loan_id,loan_type,origination_date,maturity_date,current_maturity_date,currency_code,channel_of_origination,amortisation_type,principal_balance,accrued_interest_on_book,accrued_interest_off_book,balance_at_default,ifrs_stage,days_past_due,default_date,current_interest_rate,current_interest_margin,interest_rate_type,product_code,code_of_conduct_status,is_non_performing,write_off_flag,created_at
1273,personal,2023-02-20,2030-10-28,2031-05-18,GBP,partner,bullet,138175.11,2694.49,1586.98,140941.09,ifrs_stage_3_impaired,115,2023-05-20,10.6794,6.3215,floating,BRIDGE_LOAN,not_applicable,true,false,2023-02-20T01:46:56+00:00
1274,personal,2019-06-18,2027-12-23,2028-02-27,GBP,partner,annuity,50621.05,298.04,781.39,,ifrs_stage_1,5,,9.2673,8.3637,mixed,SME_REVOLVER,active,false,false,2019-06-18T06:30:23+00:00
1275,personal,2022-01-23,2027-07-02,2027-04-17,EUR,online,bullet,25884.86,1229.81,318.42,21493.3,ifrs_stage_3_impaired,318,2025-12-21,5.1312,0.638,fixed,AUTO_LOAN,active,true,false,2022-01-23T01:33:53+00:00
1276,personal,2025-04-03,2028-05-17,2027-11-28,EUR,partner,annuity,76814.55,1908.51,548.15,,ifrs_stage_1,9,,11.5734,8.9756,fixed,CONSUMER_LOAN,active,false,false,2025-04-03T08:27:58+00:00
1277,corporate,2019-09-07,2024-11-18,2025-11-04,EUR,online,linear,4066055.26,39610.93,33180.82,,ifrs_stage_1,3,,7.2774,4.1982,mixed,SME_REVOLVER,active,false,false,2019-09-07T01:37:54+00:00
1278,personal,2021-03-27,2031-01-30,2030-08-21,GBP,branch,linear,11499.43,62.84,16.82,,ifrs_stage_1,7,,10.7267,6.6641,floating,SME_REVOLVER,not_applicable,false,false,2021-03-27T23:51:19+00:00
1279,corporate,2021-08-11,2025-05-17,2025-07-24,EUR,branch,linear,259234.13,10731.57,4015.52,,ifrs_stage_1,7,,9.3017,5.1315,floating,SME_TERM,not_applicable,false,false,2021-08-11T10:27:22+00:00
1280,personal,2019-08-29,2026-05-20,2027-03-29,USD,branch,bullet,50836.45,830.79,728.55,,fair_value_pnl,4,,2.6096,1.955,mixed,SME_TERM,active,false,false,2019-08-29T06:30:26+00:00
1281,corporate,2020-11-28,2024-12-09,2025-11-14,GBP,broker,bullet,1765972.33,27642.67,3974.68,,other_not_impaired,3,,4.1875,3.0805,floating,MORTGAGE_STD,waived,false,false,2020-11-28T10:09:57+00:00
1282,corporate,2024-03-25,2026-12-26,2027-03-10,USD,partner,bullet,7503676.6,14521.83,103041.05,6677887.39,ifrs_stage_3_impaired,383,2024-11-07,13.2516,8.9133,fixed,SME_REVOLVER,active,true,false,2024-03-25T05:03:31+00:00
1283,corporate,2023-11-12,2030-07-11,2031-01-25,USD,partner,linear,7146107.79,91818.81,35050.52,,other_not_impaired,6,,6.5892,6.0777,mixed,AUTO_LOAN,waived,false,false,2023-11-12T17:53:52+00:00
1284,corporate,2022-05-30,2026-11-18,2027-03-16,GBP,branch,bullet,223427.75,6507.86,1294.28,,other_not_impaired,9,,6.2858,5.6575,fixed,SME_REVOLVER,active,false,false,2022-05-30T09:56:53+00:00
1285,corporate,2025-04-19,2030-04-01,2030-01-22,EUR,online,annuity,3336877.58,10995.48,43479.3,,ifrs_stage_1,0,,5.8335,5.4548,mixed,AUTO_LOAN,waived,false,false,2025-04-19T15:28:23+00:00
1286,personal,2023-01-07,2024-06-26,2024-03-24,GBP,broker,linear,16003.64,853.81,207.28,,ifrs_stage_1,9,,5.648,4.1509,fixed,SME_REVOLVER,not_applicable,false,false,2023-01-07T10:53:45+00:00
1287,personal,2020-02-04,2025-06-15,2026-02-17,EUR,broker,annuity,95026.55,3284.65,622.37,,ifrs_stage_2,19,,4.694,3.1596,mixed,AUTO_LOAN,active,false,false,2020-02-04T11:36:23+00:00
1288,personal,2020-03-24,2025-11-01,2026-07-05,EUR,online,annuity,275426.87,2.7,3974.11,237577.14,ifrs_stage_3_impaired,257,2021-11-12,10.3501,7.0439,floating,CONSUMER_LOAN,not_applicable,true,false,2020-03-24T03:42:02+00:00
1289,corporate,2023-04-13,2029-01-18,2028-08-19,USD,broker,annuity,7189735.4,343577.37,31623.94,,other_not_impaired,1,,11.2038,8.0128,fixed,MORTGAGE_STD,not_applicable,false,false,2023-04-13T05:41:56+00:00
1290,personal,2024-04-11,2032-11-08,2033-06-30,EUR,branch,bullet,160873.51,4822.6,2139.42,,ifrs_stage_1,2,,1.5464,0.6477,mixed,CONSUMER_LOAN,waived,false,false,2024-04-11T09:45:22+00:00
1291,corporate,2023-12-22,2030-06-28,2030-03-18,GBP,broker,annuity,2175522.28,3240.0,37975.39,,ifrs_stage_2,44,,6.7973,5.0139,mixed,BRIDGE_LOAN,not_applicable,false,false,2023-12-22T08:29:34+00:00
1292,corporate,2019-11-08,2024-01-13,2024-02-10,GBP,broker,bullet,3491354.79,82222.76,31790.92,,ifrs_stage_1,6,,2.1885,0.7565,mixed,SME_TERM,waived,false,false,2019-11-08T21:36:45+00:00
1293,personal,2022-10-24,2025-04-04,2025-03-27,USD,branch,bullet,249866.48,4618.43,3657.06,,ifrs_stage_1,7,,3.589,3.5493,floating,BRIDGE_LOAN,active,false,false,2022-10-24T11:16:24+00:00
1294,personal,2024-06-13,2030-03-22,2030-08-11,GBP,broker,bullet,244178.93,1962.62,1722.95,,ifrs_stage_1,2,,5.0118,4.3953,fixed,SME_TERM,not_applicable,false,false,2024-06-13T13:30:28+00:00
1295,personal,2022-02-20,2027-04-13,2027-06-23,USD,online,linear,45613.05,2337.4,395.51,38874.94,ifrs_stage_3_impaired,299,2022-06-04,8.7418,5.5756,fixed,AUTO_LOAN,active,true,true,2022-02-20T21:24:02+00:00
1296,personal,2024-05-11,2026-06-20,2026-01-22,EUR,branch,bullet,79957.39,2880.73,1473.83,,ifrs_stage_2,42,,7.282,3.0006,mixed,SME_TERM,waived,false,false,2024-05-11T07:41:36+00:00
1297,personal,2024-05-29,2031-07-31,2032-01-28,USD,partner,bullet,176837.3,10359.32,39.24,193027.35,ifrs_stage_3_impaired,395,2024-10-07,4.5979,3.2925,mixed,MORTGAGE_STD,waived,true,false,2024-05-29T17:08:01+00:00
1298,corporate,2020-09-05,2024-09-05,2024-05-13,EUR,online,annuity,3997172.08,196381.38,16469.8,4456611.08,ifrs_stage_3_impaired,303,2023-07-29,5.3865,4.5492,fixed,SME_TERM,active,true,false,2020-09-05T17:02:22+00:00
1299,personal,2022-10-09,2027-04-24,2027-10-08,GBP,branch,linear,257141.04,12823.32,1060.95,,fair_value_pnl,1,,8.4225,6.6023,mixed,AUTO_LOAN,waived,false,false,2022-10-09T23:26:17+00:00
1300,personal,2022-12-31,2028-07-21,2028-06-20,GBP,partner,linear,118322.85,6208.56,50.19,91595.54,ifrs_stage_3_impaired,242,2025-08-02,5.4941,3.1404,mixed,SME_REVOLVER,not_applicable,true,false,2022-12-31T19:24:27+00:00
1301,personal,2024-02-05,2027-01-27,2026-11-21,GBP,partner,bullet,134114.33,2800.02,2650.62,,ifrs_stage_1,4,,6.5632,2.9485,floating,BRIDGE_LOAN,not_applicable,false,false,2024-02-05T00:31:59+00:00
1302,corporate,2024-07-07,2029-11-21,2029-08-14,GBP,broker,linear,7379121.49,213219.82,131620.41,6217591.64,ifrs_stage_3_impaired,150,2025-08-02,10.8738,7.5583,floating,AUTO_LOAN,not_applicable,true,false,2024-07-07T19:17:21+00:00
1303,personal,2021-12-18,2030-09-04,2031-04-11,GBP,broker,bullet,240912.54,9575.53,4578.46,,ifrs_stage_1,9,,8.7586,8.3205,fixed,SME_REVOLVER,waived,false,false,2021-12-18T08:01:16+00:00
1304,personal,2024-04-29,2028-04-23,2028-12-24,USD,partner,annuity,128671.02,6938.23,1064.56,,ifrs_stage_2,77,,7.7762,6.2036,mixed,CONSUMER_LOAN,not_applicable,false,false,2024-04-29T18:10:57+00:00
1305,personal,2022-06-23,2029-08-02,2030-04-19,GBP,branch,annuity,173848.54,4443.3,74.7,184255.78,ifrs_stage_3_impaired,423,2024-05-13,11.4409,8.999,floating,SME_REVOLVER,active,true,false,2022-06-23T13:26:44+00:00
1306,personal,2024-12-14,2026-05-29,2027-02-03,USD,online,annuity,213535.72,12322.14,2081.16,250524.99,ifrs_stage_3_impaired,573,2025-07-09,2.8143,2.3548,mixed,SME_TERM,waived,true,false,2024-12-14T23:20:34+00:00
1307,personal,2023-10-21,2025-06-09,2025-01-13,GBP,partner,linear,266999.27,11264.12,4785.06,,other_not_impaired,8,,6.8939,3.0928,floating,MORTGAGE_STD,active,false,false,2023-10-21T17:34:02+00:00
1308,corporate,2024-10-28,2033-02-10,2033-08-15,GBP,online,bullet,7931934.2,186090.16,44696.88,8885082.92,ifrs_stage_3_impaired,384,2025-12-29,8.307,7.4737,fixed,AUTO_LOAN,not_applicable,true,false,2024-10-28T15:29:39+00:00
1309,corporate,2022-07-01,2023-09-20,2024-05-27,EUR,online,bullet,2445851.03,90730.5,5896.51,,other_not_impaired,2,,7.4683,4.7066,mixed,AUTO_LOAN,active,false,false,2022-07-01T13:45:22+00:00
1310,corporate,2019-11-21,2027-04-08,2027-01-10,USD,broker,linear,5851451.98,325803.06,51698.51,4672616.48,ifrs_stage_3_impaired,440,2022-12-12,10.8011,7.2028,floating,BRIDGE_LOAN,active,true,false,2019-11-21T22:22:24+00:00
1311,personal,2021-05-27,2025-02-28,2025-09-21,GBP,online,annuity,21182.98,454.09,166.48,,ifrs_stage_2,76,,10.6778,8.4647,mixed,CONSUMER_LOAN,active,false,false,2021-05-27T14:21:40+00:00
1312,corporate,2021-01-15,2026-03-08,2026-08-13,GBP,partner,linear,4731490.38,195421.32,68683.72,,other_not_impaired,1,,5.7409,5.2108,floating,SME_TERM,active,false,false,2021-01-15T12:09:58+00:00
1313,corporate,2021-08-04,2025-02-14,2025-05-23,EUR,branch,bullet,2787050.94,165869.61,4476.46,,ifrs_stage_1,8,,7.6235,7.3097,mixed,AUTO_LOAN,active,false,false,2021-08-04T21:08:13+00:00
1314,personal,2024-07-07,2030-05-05,2030-06-24,EUR,broker,linear,165246.44,8185.89,2337.03,156133.59,ifrs_stage_3_impaired,598,2025-04-25,5.5862,1.9609,fixed,SME_REVOLVER,active,true,false,2024-07-07T08:42:10+00:00
1315,personal,2019-08-05,2029-05-17,2030-04-23,EUR,branch,bullet,101781.55,2865.22,1839.18,,fair_value_pnl,7,,5.382,1.7192,fixed,MORTGAGE_STD,active,false,false,2019-08-05T16:31:26+00:00
1316,corporate,2023-01-16,2028-03-12,2027-09-29,USD,partner,bullet,5921438.38,318841.35,79332.63,,other_not_impaired,3,,2.4628,0.5127,mixed,SME_REVOLVER,active,false,false,2023-01-16T23:26:55+00:00
1317,personal,2021-05-25,2023-12-22,2023-12-03,GBP,branch,annuity,251298.89,231.73,2924.52,,ifrs_stage_1,7,,10.4982,6.1818,floating,SME_REVOLVER,active,false,false,2021-05-25T03:06:06+00:00
1318,personal,2021-01-13,2029-11-09,2030-09-16,USD,branch,annuity,135753.56,5756.96,1029.36,,ifrs_stage_2,20,,5.9874,3.9637,floating,SME_TERM,not_applicable,false,false,2021-01-13T02:51:26+00:00
1319,personal,2021-10-14,2027-01-14,2027-06-21,USD,partner,annuity,87444.2,3081.14,499.04,,other_not_impaired,6,,6.3391,6.2681,floating,BRIDGE_LOAN,not_applicable,false,false,2021-10-14T00:21:06+00:00
1320,personal,2024-02-18,2025-12-19,2025-08-12,EUR,partner,linear,66112.46,3918.41,1158.61,,ifrs_stage_2,56,,9.8909,7.5543,fixed,MORTGAGE_STD,waived,false,false,2024-02-18T15:50:36+00:00
1321,personal,2025-06-13,2028-05-04,2028-08-06,USD,branch,annuity,266129.5,1013.87,2770.86,,other_not_impaired,3,,8.7831,5.7748,mixed,SME_REVOLVER,not_applicable,false,false,2025-06-13T20:00:56+00:00
1322,personal,2021-01-04,2026-08-07,2026-02-14,EUR,branch,bullet,221563.0,2657.53,53.95,,other_not_impaired,7,,4.3322,3.603,floating,SME_REVOLVER,active,false,false,2021-01-04T00:21:28+00:00
1323,corporate,2023-01-09,2028-09-08,2028-12-08,GBP,online,annuity,8916980.38,235570.57,38826.42,,other_not_impaired,4,,4.5355,4.171,floating,SME_TERM,waived,false,false,2023-01-09T06:34:34+00:00
1324,personal,2022-07-11,2028-03-09,2028-05-10,EUR,partner,bullet,140540.25,7224.19,2030.1,,ifrs_stage_1,6,,12.6941,8.6617,fixed,SME_TERM,active,false,false,2022-07-11T08:05:52+00:00
1325,personal,2024-11-23,2030-01-17,2030-12-26,USD,partner,linear,38825.07,2033.99,359.35,,other_not_impaired,1,,12.9469,8.9627,mixed,MORTGAGE_STD,waived,false,false,2024-11-23T02:29:52+00:00
1326,personal,2022-02-10,2030-03-07,2030-07-10,EUR,online,annuity,79948.95,1034.01,1053.75,,ifrs_stage_1,8,,9.0233,5.9392,floating,BRIDGE_LOAN,waived,false,false,2022-02-10T15:30:06+00:00
1327,corporate,2020-02-29,2023-01-30,2023-05-22,EUR,branch,bullet,2254922.98,87534.86,43300.56,,ifrs_stage_1,2,,5.9533,2.1304,floating,CONSUMER_LOAN,not_applicable,false,false,2020-02-29T01:50:18+00:00
1328,corporate,2022-05-12,2024-02-15,2023-09-21,GBP,online,linear,5566450.93,162730.2,84248.96,,other_not_impaired,0,,9.8343,8.1814,mixed,SME_TERM,not_applicable,false,false,2022-05-12T11:16:55+00:00
1329,corporate,2019-02-26,2028-12-13,2028-10-15,GBP,online,bullet,901329.86,35607.0,10597.29,,other_not_impaired,9,,5.63,5.0855,fixed,SME_REVOLVER,active,false,false,2019-02-26T08:39:58+00:00
1330,corporate,2022-01-09,2025-06-13,2026-03-29,GBP,online,annuity,1808618.01,68783.75,14141.28,,fair_value_pnl,3,,9.068,6.3235,floating,CONSUMER_LOAN,waived,false,false,2022-01-09T10:45:16+00:00
1331,corporate,2021-02-05,2029-12-10,2029-11-28,USD,branch,bullet,5249355.59,201000.47,93022.34,,fair_value_pnl,4,,9.6934,5.9611,floating,MORTGAGE_STD,waived,false,false,2021-02-05T15:43:58+00:00
1332,personal,2023-01-04,2026-05-04,2027-02-02,GBP,branch,bullet,39782.37,972.68,44.4,,fair_value_pnl,4,,6.3446,4.408,mixed,SME_REVOLVER,waived,false,false,2023-01-04T16:31:51+00:00
1333,corporate,2023-02-24,2025-05-10,2026-02-03,USD,broker,annuity,2871766.78,64769.14,42983.02,,other_not_impaired,4,,4.1384,1.8829,mixed,AUTO_LOAN,active,false,false,2023-02-24T23:30:40+00:00
1334,personal,2021-03-08,2025-10-09,2026-07-13,USD,branch,linear,28513.25,621.22,88.35,,ifrs_stage_1,0,,1.3849,0.7316,floating,MORTGAGE_STD,waived,false,false,2021-03-08T17:22:34+00:00
1335,corporate,2020-05-26,2029-02-24,2030-02-21,USD,partner,annuity,7709884.34,166871.97,138451.46,,fair_value_pnl,0,,8.2719,7.6036,floating,CONSUMER_LOAN,active,false,false,2020-05-26T15:44:33+00:00
1336,personal,2020-09-19,2026-06-05,2026-02-05,EUR,broker,bullet,143649.02,956.49,509.97,,ifrs_stage_2,35,,8.1401,5.5086,fixed,CONSUMER_LOAN,waived,false,false,2020-09-19T05:17:13+00:00
1337,personal,2022-11-06,2029-11-29,2030-10-26,GBP,partner,annuity,18902.34,140.56,6.45,20129.29,ifrs_stage_3_impaired,420,2024-10-26,10.2421,8.0875,mixed,AUTO_LOAN,active,true,false,2022-11-06T13:25:11+00:00
1338,personal,2021-01-05,2026-05-16,2026-03-01,EUR,broker,annuity,96080.43,1597.83,671.89,,ifrs_stage_2,63,,2.2756,1.119,floating,SME_REVOLVER,waived,false,false,2021-01-05T09:23:10+00:00
1339,corporate,2020-12-11,2027-05-30,2028-02-28,GBP,partner,bullet,2206655.23,82362.76,39428.34,,other_not_impaired,6,,7.8634,6.5132,floating,MORTGAGE_STD,active,false,false,2020-12-11T10:56:06+00:00
1340,corporate,2023-10-04,2029-10-31,2030-06-19,EUR,broker,bullet,7392592.88,235188.58,77185.76,7295172.96,ifrs_stage_3_impaired,167,2024-01-09,5.8363,1.5248,floating,AUTO_LOAN,waived,true,false,2023-10-04T08:43:29+00:00
1341,corporate,2020-07-09,2023-12-29,2024-01-06,GBP,broker,bullet,6719509.51,378688.17,56532.97,5803482.47,ifrs_stage_3_impaired,312,2021-04-17,11.8395,7.9828,fixed,CONSUMER_LOAN,waived,true,false,2020-07-09T23:24:37+00:00
1342,personal,2025-03-14,2027-12-25,2027-07-21,EUR,online,bullet,191469.37,11170.33,3812.07,,fair_value_pnl,1,,5.0202,3.4047,mixed,BRIDGE_LOAN,waived,false,false,2025-03-14T14:26:31+00:00
1343,corporate,2024-05-18,2030-02-04,2029-08-11,EUR,broker,linear,6521924.03,391017.59,68416.98,,other_not_impaired,4,,7.5672,4.9837,fixed,SME_REVOLVER,not_applicable,false,false,2024-05-18T13:12:10+00:00
1344,personal,2021-08-21,2031-04-27,2031-05-02,EUR,branch,bullet,35391.59,346.53,483.32,35016.8,ifrs_stage_3_impaired,256,2025-04-13,4.351,3.8378,fixed,SME_REVOLVER,active,true,false,2021-08-21T21:59:13+00:00
1345,personal,2022-08-30,2024-05-31,2024-04-13,USD,branch,bullet,205378.24,4463.65,3957.75,,ifrs_stage_2,82,,10.5613,8.3817,floating,AUTO_LOAN,not_applicable,false,false,2022-08-30T14:29:52+00:00
1346,personal,2023-03-01,2027-06-22,2027-08-21,USD,partner,annuity,57600.71,2854.56,626.72,,other_not_impaired,0,,7.5111,5.9089,mixed,SME_REVOLVER,active,false,false,2023-03-01T15:26:11+00:00
1347,corporate,2024-10-17,2028-03-23,2028-12-27,USD,broker,bullet,7560455.35,111120.95,66489.78,,other_not_impaired,0,,5.886,1.5909,mixed,SME_TERM,not_applicable,false,false,2024-10-17T23:00:06+00:00
1348,personal,2024-10-04,2031-01-02,2030-12-09,GBP,broker,bullet,283877.34,11131.84,4054.72,,ifrs_stage_2,6,,11.3238,8.5292,fixed,CONSUMER_LOAN,active,false,false,2024-10-04T04:09:48+00:00
1349,corporate,2021-10-22,2026-09-09,2027-04-04,GBP,partner,linear,3008728.66,8360.45,32974.47,,fair_value_pnl,8,,3.3951,2.792,floating,SME_REVOLVER,not_applicable,false,false,2021-10-22T16:13:10+00:00
1350,personal,2020-11-21,2022-07-11,2023-02-21,USD,partner,linear,223037.53,5707.42,3971.61,,ifrs_stage_1,9,,12.5934,8.8058,fixed,AUTO_LOAN,waived,false,false,2020-11-21T22:47:22+00:00
1351,corporate,2024-07-13,2028-11-06,2028-09-25,EUR,broker,bullet,3199424.32,112750.56,9614.8,,ifrs_stage_2,27,,3.3183,2.8014,fixed,BRIDGE_LOAN,not_applicable,false,false,2024-07-13T17:00:50+00:00
1352,personal,2023-08-05,2031-02-27,2031-06-06,GBP,partner,annuity,288335.91,14998.91,2241.43,,ifrs_stage_1,7,,9.605,7.244,mixed,SME_REVOLVER,not_applicable,false,false,2023-08-05T02:41:12+00:00
1353,personal,2024-10-26,2032-01-11,2032-05-23,GBP,online,bullet,12316.94,671.59,149.77,,other_not_impaired,8,,1.525,0.835,fixed,SME_TERM,waived,false,false,2024-10-26T04:26:36+00:00
1354,personal,2024-08-13,2026-10-03,2027-01-10,EUR,branch,bullet,153342.12,5105.94,2488.11,,fair_value_pnl,3,,2.9946,1.079,mixed,MORTGAGE_STD,not_applicable,false,false,2024-08-13T04:26:40+00:00
1355,personal,2020-11-24,2026-12-02,2026-11-03,USD,branch,annuity,14799.92,518.51,52.89,13097.76,ifrs_stage_3_impaired,463,2025-12-14,7.4262,6.2037,fixed,SME_REVOLVER,active,true,false,2020-11-24T02:59:04+00:00
1356,personal,2023-09-18,2033-06-18,2033-04-22,USD,branch,annuity,193528.34,8421.36,1164.48,,other_not_impaired,9,,12.6764,8.8653,floating,AUTO_LOAN,not_applicable,false,false,2023-09-18T10:59:19+00:00
1357,corporate,2021-06-08,2026-03-12,2026-05-04,USD,branch,linear,1047219.93,35307.64,5490.95,,other_not_impaired,0,,5.0032,4.3122,fixed,MORTGAGE_STD,active,false,false,2021-06-08T08:59:45+00:00
1358,personal,2021-01-19,2028-09-06,2029-02-04,GBP,online,annuity,299912.19,1350.93,1331.55,,ifrs_stage_1,1,,9.2844,7.9055,mixed,AUTO_LOAN,active,false,false,2021-01-19T01:21:14+00:00
1359,corporate,2023-08-20,2033-07-11,2033-12-28,EUR,branch,bullet,7670911.23,103484.5,7864.72,8808663.38,ifrs_stage_3_impaired,239,2026-01-14,10.8153,6.5837,mixed,SME_TERM,not_applicable,true,false,2023-08-20T00:08:18+00:00
1360,corporate,2020-02-09,2028-03-20,2028-03-18,EUR,online,linear,3983032.98,220562.64,38026.49,,ifrs_stage_1,6,,9.8771,7.3738,fixed,AUTO_LOAN,not_applicable,false,false,2020-02-09T03:00:11+00:00
1361,corporate,2025-05-26,2027-08-18,2027-08-13,GBP,online,bullet,3860451.32,72014.5,33019.29,3105703.73,ifrs_stage_3_impaired,426,2025-11-05,11.8711,7.544,floating,MORTGAGE_STD,active,true,false,2025-05-26T07:17:07+00:00
1362,corporate,2022-04-05,2023-09-05,2023-09-11,EUR,broker,annuity,1696632.73,47620.77,11726.76,,fair_value_pnl,4,,8.7895,7.1977,mixed,BRIDGE_LOAN,active,false,false,2022-04-05T12:36:22+00:00
1363,personal,2023-05-21,2027-04-06,2028-02-15,GBP,partner,annuity,196260.81,2330.3,3384.97,,other_not_impaired,0,,6.4259,2.5018,floating,SME_REVOLVER,active,false,false,2023-05-21T12:10:04+00:00
1364,corporate,2023-12-16,2025-10-30,2026-06-09,USD,partner,annuity,76639.99,1702.43,583.09,,other_not_impaired,8,,9.2266,5.1659,mixed,BRIDGE_LOAN,active,false,false,2023-12-16T09:30:56+00:00
1365,corporate,2021-06-26,2025-05-05,2026-04-20,GBP,online,linear,5265750.67,177604.45,47076.55,,other_not_impaired,8,,5.5171,3.1243,fixed,SME_TERM,not_applicable,false,false,2021-06-26T05:10:02+00:00
1366,corporate,2022-06-16,2031-06-05,2031-01-05,GBP,broker,bullet,785811.71,13183.37,12366.74,,fair_value_pnl,8,,6.6254,4.743,fixed,CONSUMER_LOAN,waived,false,false,2022-06-16T16:12:44+00:00
1367,personal,2024-04-06,2027-10-20,2028-03-04,GBP,online,bullet,143957.76,2295.48,2631.59,,fair_value_pnl,3,,7.6822,5.3772,floating,CONSUMER_LOAN,not_applicable,false,false,2024-04-06T07:48:03+00:00
1368,personal,2021-12-23,2025-02-27,2025-06-23,GBP,broker,linear,132832.89,7892.38,2574.6,,fair_value_pnl,6,,11.506,8.4503,mixed,AUTO_LOAN,not_applicable,false,false,2021-12-23T01:15:16+00:00
1369,personal,2021-02-13,2027-03-07,2027-05-11,GBP,broker,linear,141494.28,8346.57,2678.84,,other_not_impaired,1,,4.6063,3.2539,fixed,SME_REVOLVER,waived,false,false,2021-02-13T09:27:31+00:00
1370,personal,2019-11-18,2025-08-27,2025-09-03,USD,partner,annuity,65440.95,469.88,279.54,,other_not_impaired,1,,5.4912,3.691,mixed,MORTGAGE_STD,active,false,false,2019-11-18T18:08:24+00:00
1371,personal,2019-12-30,2028-09-05,2028-04-23,GBP,broker,linear,50356.14,640.96,590.4,,fair_value_pnl,2,,9.5801,7.389,floating,SME_REVOLVER,not_applicable,false,false,2019-12-30T14:38:27+00:00
1372,corporate,2020-01-01,2022-07-03,2022-12-17,GBP,online,annuity,7405982.34,320572.46,79714.87,,fair_value_pnl,0,,6.9913,6.4901,floating,MORTGAGE_STD,not_applicable,false,false,2020-01-01T18:51:11+00:00
1373,corporate,2021-09-23,2030-12-07,2031-09-15,GBP,partner,linear,6952424.9,371675.09,2230.36,,other_not_impaired,1,,11.9759,7.8798,mixed,SME_TERM,not_applicable,false,false,2021-09-23T10:01:51+00:00
1374,personal,2025-04-02,2032-12-26,2033-12-09,GBP,online,linear,202488.33,2516.22,2582.49,,ifrs_stage_1,0,,11.2903,7.9886,mixed,MORTGAGE_STD,waived,false,false,2025-04-02T04:58:13+00:00
1375,corporate,2020-09-10,2029-02-12,2028-11-29,EUR,online,linear,584098.53,3302.27,570.06,,ifrs_stage_2,81,,8.093,4.8051,mixed,SME_REVOLVER,not_applicable,false,false,2020-09-10T13:24:45+00:00
1376,corporate,2019-12-06,2026-08-19,2026-03-06,GBP,online,annuity,8047912.65,178286.36,125058.04,,ifrs_stage_1,5,,6.6284,3.4705,fixed,SME_TERM,not_applicable,false,false,2019-12-06T17:40:34+00:00
1377,personal,2019-04-24,2022-03-08,2021-12-16,GBP,online,bullet,28710.34,569.91,38.66,,ifrs_stage_2,28,,9.8052,7.1265,mixed,CONSUMER_LOAN,waived,false,false,2019-04-24T03:46:15+00:00
1378,personal,2025-06-26,2031-11-20,2031-12-14,USD,online,bullet,229361.62,8407.66,486.88,,other_not_impaired,1,,2.1147,2.06,floating,SME_TERM,active,false,false,2025-06-26T07:59:18+00:00
1379,personal,2023-10-29,2028-07-05,2029-02-05,USD,partner,bullet,270105.75,5105.52,2952.17,,ifrs_stage_1,6,,7.5396,5.4328,floating,BRIDGE_LOAN,not_applicable,false,false,2023-10-29T17:47:21+00:00
1380,corporate,2020-01-21,2021-03-09,2021-02-25,EUR,branch,annuity,8818062.36,390129.35,56276.79,,other_not_impaired,3,,7.1039,6.9447,fixed,CONSUMER_LOAN,waived,false,false,2020-01-21T16:26:54+00:00
1381,personal,2024-02-03,2030-07-04,2030-03-07,GBP,partner,bullet,176523.06,3185.67,1086.61,,fair_value_pnl,1,,1.7083,1.6945,mixed,AUTO_LOAN,active,false,false,2024-02-03T10:28:55+00:00
1382,personal,2024-02-19,2026-04-09,2026-08-07,EUR,branch,annuity,92995.22,3964.69,1462.34,,other_not_impaired,5,,10.956,7.6936,fixed,MORTGAGE_STD,active,false,false,2024-02-19T09:42:14+00:00
1383,corporate,2022-12-28,2030-08-18,2030-03-24,USD,partner,linear,2458630.64,106853.3,43419.58,1919809.2,ifrs_stage_3_impaired,224,2025-06-21,11.8061,7.986,floating,SME_REVOLVER,not_applicable,true,false,2022-12-28T11:55:51+00:00
